timestamp,magnetic_field,sunspot_number,max_goes_class,cumulative_index,label_max,label_cum,xray_flux_short
2020-06-10 03:00:00,5.1,12,FQ,0.0,0,0,8.908885e-09
2020-06-10 04:00:00,5.8,12,FQ,0.0,0,0,7.0457413e-09
2020-06-10 05:00:00,5.7,12,FQ,0.0,0,0,7.456185e-09
2020-06-10 06:00:00,6.3,12,FQ,0.0,0,0,8.26494e-09
2020-06-10 07:00:00,6.1,12,FQ,0.0,0,0,8.41148e-09
2020-06-10 08:00:00,5.9,12,FQ,0.0,0,0,8.259567e-09
2020-06-10 09:00:00,5.1,12,FQ,0.0,0,0,6.430803e-09
2020-06-10 10:00:00,4.4,12,FQ,0.0,0,0,6.62692e-09
2020-06-10 11:00:00,4.3,12,FQ,0.0,0,0,8.281037e-09
2020-06-10 12:00:00,4.1,12,FQ,0.0,0,0,7.683526e-09
2020-06-10 13:00:00,4.6,12,FQ,0.0,0,0,7.4222206e-09
2020-06-10 14:00:00,4.2,12,FQ,0.0,0,0,8.0456575e-09
2020-06-10 15:00:00,3.5,12,FQ,0.0,0,0,5.686383e-09
2020-06-10 16:00:00,4.2,12,FQ,0.0,0,0,7.739492e-09
2020-06-10 17:00:00,4.1,12,FQ,0.0,0,0,7.23495e-09
2020-06-10 18:00:00,3.8,12,FQ,0.0,0,0,7.815821e-09
2020-06-10 19:00:00,3.6,12,FQ,0.0,0,0,7.4225315e-09
2020-06-10 20:00:00,3.7,12,FQ,0.0,0,0,8.063396e-09
2020-06-10 21:00:00,3.7,12,FQ,0.0,0,0,6.80403e-09
2020-06-10 22:00:00,3.7,12,FQ,0.0,0,0,7.763366e-09
2020-06-10 23:00:00,3.6,12,FQ,0.0,0,0,8.349985e-09
2020-06-11 00:00:00,3.6,11,FQ,0.0,0,0,9.227912e-09
2020-06-11 01:00:00,3.6,11,FQ,0.0,0,0,7.521406e-09
2020-06-11 02:00:00,3.7,11,FQ,0.0,0,0,8.438071e-09
2020-06-11 03:00:00,3.8,11,FQ,0.0,0,0,7.883845e-09
2020-06-11 04:00:00,3.7,11,FQ,0.0,0,0,8.035514e-09
2020-06-11 05:00:00,3.7,11,FQ,0.0,0,0,7.738368e-09
2020-06-11 06:00:00,3.5,11,FQ,0.0,0,0,8.902658e-09
2020-06-11 07:00:00,3.5,11,FQ,0.0,0,0,9.6219726e-09
2020-06-11 08:00:00,3.4,11,FQ,0.0,0,0,8.6938465e-09
2020-06-11 09:00:00,3.1,11,FQ,0.0,0,0,9.483538e-09
2020-06-11 10:00:00,3.2,11,FQ,0.0,0,0,8.497676e-09
2020-06-11 11:00:00,3.4,11,FQ,0.0,0,0,1.0719796e-08
2020-06-11 12:00:00,3.5,11,FQ,0.0,0,0,1.0263372e-08
2020-06-11 13:00:00,3.8,11,FQ,0.0,0,0,1.0754538e-08
2020-06-11 14:00:00,3.6,11,FQ,0.0,0,0,1.092914e-08
2020-06-11 15:00:00,3.6,11,FQ,0.0,0,0,1.1128843e-08
2020-06-11 16:00:00,3.3,11,FQ,0.0,0,0,1.3160901e-08
2020-06-11 17:00:00,3.4,11,FQ,0.0,0,0,1.3806203e-08
2020-06-11 18:00:00,3.2,11,FQ,0.0,0,0,1.30599e-08
2020-06-11 19:00:00,3.4,11,FQ,0.0,0,0,1.3744376e-08
2020-06-11 20:00:00,4.4,11,FQ,0.0,0,0,1.2855779e-08
2020-06-11 21:00:00,4.5,11,FQ,0.0,0,0,1.4640628e-08
2020-06-11 22:00:00,4.3,11,FQ,0.0,0,0,1.3588788e-08
2020-06-11 23:00:00,4.2,11,FQ,0.0,0,0,1.3622201e-08
2020-06-12 00:00:00,4.5,11,FQ,0.0,0,0,1.3504781e-08
2020-06-12 01:00:00,4.6,11,FQ,0.0,0,0,1.2043574e-08
2020-06-12 02:00:00,4.4,11,FQ,0.0,0,0,1.2301409e-08
2020-06-12 03:00:00,3.9,11,FQ,0.0,0,0,1.2326513e-08
2020-06-12 04:00:00,4.0,11,FQ,0.0,0,0,1.2647565e-08
2020-06-12 05:00:00,3.9,11,FQ,0.0,0,0,1.3031255e-08
2020-06-12 06:00:00,3.7,11,FQ,0.0,0,0,1.467497e-08
2020-06-12 07:00:00,3.6,11,FQ,0.0,0,0,1.3470894e-08
2020-06-12 08:00:00,3.8,11,FQ,0.0,0,0,1.3893518e-08
2020-06-12 09:00:00,3.8,11,FQ,0.0,0,0,1.2329305e-08
2020-06-12 10:00:00,3.8,11,FQ,0.0,0,0,1.2338129e-08
2020-06-12 11:00:00,3.6,11,FQ,0.0,0,0,1.29771935e-08
2020-06-12 12:00:00,3.6,11,FQ,0.0,0,0,1.4281431e-08
2020-06-12 13:00:00,3.4,11,FQ,0.0,0,0,1.4512176e-08
2020-06-12 14:00:00,3.5,11,FQ,0.0,0,0,1.4522475e-08
2020-06-12 15:00:00,3.1,11,FQ,0.0,0,0,1.7065291e-08
2020-06-12 16:00:00,3.1,11,FQ,0.0,0,0,1.693635e-08
2020-06-12 17:00:00,3.2,11,FQ,0.0,0,0,1.7071557e-08
2020-06-12 18:00:00,3.3,11,FQ,0.0,0,0,1.647825e-08
2020-06-12 19:00:00,3.3,11,FQ,0.0,0,0,1.59905e-08
2020-06-12 20:00:00,3.5,11,FQ,0.0,0,0,1.4436604e-08
2020-06-12 21:00:00,3.4,11,FQ,0.0,0,0,1.4143109e-08
2020-06-12 22:00:00,3.5,11,FQ,0.0,0,0,1.5010995e-08
2020-06-12 23:00:00,3.8,11,FQ,0.0,0,0,1.5528888e-08
2020-06-13 00:00:00,3.8,11,FQ,0.0,0,0,1.4740966e-08
2020-06-13 01:00:00,3.7,11,FQ,0.0,0,0,1.32467e-08
2020-06-13 02:00:00,3.6,11,FQ,0.0,0,0,1.42019525e-08
2020-06-13 03:00:00,3.6,11,FQ,0.0,0,0,1.3210783e-08
2020-06-13 04:00:00,3.6,11,FQ,0.0,0,0,1.4159505e-08
2020-06-13 05:00:00,3.6,11,FQ,0.0,0,0,1.39591165e-08
2020-06-13 06:00:00,3.5,11,FQ,0.0,0,0,1.3927368e-08
2020-06-13 07:00:00,3.5,11,FQ,0.0,0,0,1.32064955e-08
2020-06-13 08:00:00,3.3,11,FQ,0.0,0,0,1.406914e-08
2020-06-13 09:00:00,3.4,11,FQ,0.0,0,0,1.569675e-08
2020-06-13 10:00:00,3.5,11,FQ,0.0,0,0,1.6398621e-08
2020-06-13 11:00:00,3.6,11,FQ,0.0,0,0,1.4926789e-08
2020-06-13 12:00:00,3.7,11,FQ,0.0,0,0,1.3138783e-08
2020-06-13 13:00:00,3.7,11,FQ,0.0,0,0,1.3736996e-08
2020-06-13 14:00:00,3.7,11,FQ,0.0,0,0,1.3180885e-08
2020-06-13 15:00:00,3.6,11,FQ,0.0,0,0,1.3849687e-08
2020-06-13 16:00:00,3.4,11,FQ,0.0,0,0,1.4683651e-08
2020-06-13 17:00:00,3.5,11,FQ,0.0,0,0,1.4980788e-08
2020-06-13 18:00:00,3.7,11,FQ,0.0,0,0,1.6031917e-08
2020-06-13 19:00:00,3.9,11,FQ,0.0,0,0,1.5287634e-08
2020-06-13 20:00:00,4.5,11,FQ,0.0,0,0,1.3316035e-08
2020-06-13 21:00:00,5.0,11,FQ,0.0,0,0,1.3285348e-08
2020-06-13 22:00:00,4.7,11,FQ,0.0,0,0,1.2714189e-08
2020-06-13 23:00:00,4.7,11,FQ,0.0,0,0,1.4320945e-08
2020-06-14 00:00:00,4.6,11,FQ,0.0,0,0,1.427582e-08
2020-06-14 01:00:00,4.5,11,FQ,0.0,0,0,1.4575516e-08
2020-06-14 02:00:00,4.5,11,FQ,0.0,0,0,1.4261945e-08
2020-06-14 03:00:00,4.4,11,FQ,0.0,0,0,1.37059954e-08
2020-06-14 04:00:00,4.3,11,FQ,0.0,0,0,1.4117245e-08
2020-06-14 05:00:00,4.2,11,FQ,0.0,0,0,1.8341998e-08
2020-06-14 06:00:00,4.0,11,FQ,0.0,0,0,1.6553917e-08
2020-06-14 07:00:00,3.8,11,FQ,0.0,0,0,1.5432109e-08
2020-06-14 08:00:00,3.8,11,FQ,0.0,0,0,1.34225235e-08
2020-06-14 09:00:00,3.7,11,FQ,0.0,0,0,1.3336457e-08
2020-06-14 10:00:00,3.5,11,FQ,0.0,0,0,1.3556452e-08
2020-06-14 11:00:00,3.3,11,FQ,0.0,0,0,1.26528805e-08
2020-06-14 12:00:00,3.3,11,FQ,0.0,0,0,1.3063688e-08
2020-06-14 13:00:00,3.2,11,FQ,0.0,0,0,1.4071365e-08
2020-06-14 14:00:00,3.1,11,FQ,0.0,0,0,1.3393721e-08
2020-06-14 15:00:00,3.2,11,FQ,0.0,0,0,1.4256424e-08
2020-06-14 16:00:00,3.1,11,FQ,0.0,0,0,1.47894585e-08
2020-06-14 17:00:00,4.4,11,FQ,0.0,0,0,1.540075e-08
2020-06-14 18:00:00,4.4,11,FQ,0.0,0,0,1.5749198e-08
2020-06-14 19:00:00,4.4,11,FQ,0.0,0,0,1.568347e-08
2020-06-14 20:00:00,4.4,11,FQ,0.0,0,0,1.6001755e-08
2020-06-14 21:00:00,4.5,11,FQ,0.0,0,0,1.674114e-08
2020-06-14 22:00:00,4.0,11,FQ,0.0,0,0,1.7919021e-08
2020-06-14 23:00:00,3.9,11,FQ,0.0,0,0,1.6921817e-08
2020-06-15 00:00:00,4.2,8,FQ,0.0,0,0,1.6482993e-08
2020-06-15 01:00:00,3.9,8,FQ,0.0,0,0,1.5223037e-08
2020-06-15 02:00:00,4.1,8,FQ,0.0,0,0,1.4458418e-08
2020-06-15 03:00:00,4.1,8,FQ,0.0,0,0,1.4229806e-08
2020-06-15 04:00:00,4.6,8,FQ,0.0,0,0,1.4761635e-08
2020-06-15 05:00:00,4.4,8,FQ,0.0,0,0,1.4936166e-08
2020-06-15 06:00:00,4.3,8,FQ,0.0,0,0,1.4705882e-08
2020-06-15 07:00:00,3.8,8,FQ,0.0,0,0,1.5070368e-08
2020-06-15 08:00:00,3.5,8,FQ,0.0,0,0,1.3535763e-08
2020-06-15 09:00:00,3.7,8,FQ,0.0,0,0,1.3964129e-08
2020-06-15 10:00:00,3.4,8,FQ,0.0,0,0,1.4166517e-08
2020-06-15 11:00:00,3.6,8,FQ,0.0,0,0,1.4266131e-08
2020-06-15 12:00:00,3.5,8,FQ,0.0,0,0,1.1943259e-08
2020-06-15 13:00:00,2.5,8,FQ,0.0,0,0,1.3092637e-08
2020-06-15 14:00:00,2.9,8,FQ,0.0,0,0,1.3085734e-08
2020-06-15 15:00:00,3.1,8,FQ,0.0,0,0,1.4651108e-08
2020-06-15 16:00:00,2.7,8,FQ,0.0,0,0,1.4143324e-08
2020-06-15 17:00:00,2.2,8,FQ,0.0,0,0,1.4670493e-08
2020-06-15 18:00:00,2.6,8,FQ,0.0,0,0,1.5351203e-08
2020-06-15 19:00:00,3.1,8,FQ,0.0,0,0,1.3965447e-08
2020-06-15 20:00:00,3.2,8,FQ,0.0,0,0,1.5352212e-08
2020-06-15 21:00:00,3.2,8,FQ,0.0,0,0,1.4883494e-08
2020-06-15 22:00:00,3.8,8,FQ,0.0,0,0,1.4929098e-08
2020-06-15 23:00:00,3.7,8,FQ,0.0,0,0,1.401169e-08
2020-06-16 00:00:00,3.4,0,FQ,0.0,0,0,1.4366176e-08
2020-06-16 01:00:00,3.5,0,FQ,0.0,0,0,1.2933392e-08
2020-06-16 02:00:00,3.3,0,FQ,0.0,0,0,1.3233003e-08
2020-06-16 03:00:00,3.7,0,FQ,0.0,0,0,1.4028462e-08
2020-06-16 04:00:00,3.5,0,FQ,0.0,0,0,1.2428047e-08
2020-06-16 05:00:00,2.4,0,A5.5,0.0,0,0,1.2375951e-08
2020-06-16 06:00:00,3.2,0,A5.5,0.0,0,0,1.3632592e-08
2020-06-16 07:00:00,3.5,0,A5.5,0.0,0,0,1.3511145e-08
2020-06-16 08:00:00,4.2,0,A5.5,0.0,0,0,1.3658944e-08
2020-06-16 09:00:00,5.0,0,A5.5,0.0,0,0,1.22064945e-08
2020-06-16 10:00:00,5.5,0,A5.5,0.0,0,0,1.2886852e-08
2020-06-16 11:00:00,5.3,0,A5.5,0.0,0,0,1.3886412e-08
2020-06-16 12:00:00,5.6,0,A5.5,0.0,0,0,1.3028324e-08
2020-06-16 13:00:00,5.3,0,A5.5,0.0,0,0,1.1640938e-08
2020-06-16 14:00:00,5.2,0,A5.5,0.0,0,0,1.035436e-08
2020-06-16 15:00:00,5.3,0,A5.5,0.0,0,0,1.0244839e-08
2020-06-16 16:00:00,5.4,0,A5.5,0.0,0,0,1.0043908e-08
2020-06-16 17:00:00,5.3,0,A5.5,0.0,0,0,1.0492864e-08
2020-06-16 18:00:00,5.2,0,A5.5,0.0,0,0,1.2110121e-08
2020-06-16 19:00:00,4.1,0,A5.5,0.0,0,0,1.2789313e-08
2020-06-16 20:00:00,2.1,0,A5.5,0.0,0,0,1.4207375e-08
2020-06-16 21:00:00,2.6,0,A5.5,0.0,0,0,1.3582315e-08
2020-06-16 22:00:00,2.8,0,A5.5,0.0,0,0,1.3048894e-08
2020-06-16 23:00:00,4.5,0,A5.5,0.0,0,0,1.2597225e-08
2020-06-17 00:00:00,4.8,0,A5.5,0.0,0,0,1.27790605e-08
2020-06-17 01:00:00,4.4,0,A5.5,0.0,0,0,1.2833541e-08
2020-06-17 02:00:00,2.1,0,A5.5,0.0,0,0,1.4014524e-08
2020-06-17 03:00:00,2.4,0,A5.5,0.0,0,0,1.418578e-08
2020-06-17 04:00:00,2.9,0,A5.5,0.0,0,0,1.3311341e-08
2020-06-17 05:00:00,3.2,0,FQ,0.0,0,0,1.1521046e-08
2020-06-17 06:00:00,3.3,0,FQ,0.0,0,0,1.1596648e-08
2020-06-17 07:00:00,3.6,0,FQ,0.0,0,0,1.1039491e-08
2020-06-17 08:00:00,4.9,0,FQ,0.0,0,0,1.2775691e-08
2020-06-17 09:00:00,4.5,0,FQ,0.0,0,0,1.1157774e-08
2020-06-17 10:00:00,3.9,0,FQ,0.0,0,0,1.2533781e-08
2020-06-17 11:00:00,5.2,0,FQ,0.0,0,0,1.07923155e-08
2020-06-17 12:00:00,5.2,0,FQ,0.0,0,0,1.3698054e-08
2020-06-17 13:00:00,4.4,0,FQ,0.0,0,0,1.4223224e-08
2020-06-17 14:00:00,4.4,0,FQ,0.0,0,0,1.3542193e-08
2020-06-17 15:00:00,3.8,0,FQ,0.0,0,0,1.2284605e-08
2020-06-17 16:00:00,3.3,0,FQ,0.0,0,0,1.2558563e-08
2020-06-17 17:00:00,2.7,0,FQ,0.0,0,0,1.0448947e-08
2020-06-17 18:00:00,2.7,0,FQ,0.0,0,0,1.0509126e-08
2020-06-17 19:00:00,2.7,0,FQ,0.0,0,0,1.00578115e-08
2020-06-17 20:00:00,2.8,0,FQ,0.0,0,0,1.15262475e-08
2020-06-17 21:00:00,3.0,0,FQ,0.0,0,0,1.1522016e-08
2020-06-17 22:00:00,2.8,0,FQ,0.0,0,0,1.1235189e-08
2020-06-17 23:00:00,2.7,0,FQ,0.0,0,0,1.0386962e-08
2020-06-18 00:00:00,2.5,0,FQ,0.0,0,0,1.1646117e-08
2020-06-18 01:00:00,2.5,0,FQ,0.0,0,0,1.0066223e-08
2020-06-18 02:00:00,2.6,0,FQ,0.0,0,0,9.7742685e-09
2020-06-18 03:00:00,2.1,0,FQ,0.0,0,0,8.997616e-09
2020-06-18 04:00:00,3.3,0,FQ,0.0,0,0,9.030896e-09
2020-06-18 05:00:00,3.3,0,FQ,0.0,0,0,9.219935e-09
2020-06-18 06:00:00,4.4,0,FQ,0.0,0,0,1.1399619e-08
2020-06-18 07:00:00,3.6,0,FQ,0.0,0,0,1.0211991e-08
2020-06-18 08:00:00,2.7,0,FQ,0.0,0,0,9.571648e-09
2020-06-18 09:00:00,2.3,0,FQ,0.0,0,0,8.714277e-09
2020-06-18 10:00:00,5.0,0,FQ,0.0,0,0,7.89691e-09
2020-06-18 11:00:00,3.7,0,FQ,0.0,0,0,8.822538e-09
2020-06-18 12:00:00,3.9,0,FQ,0.0,0,0,9.471482e-09
2020-06-18 13:00:00,4.1,0,FQ,0.0,0,0,8.2250065e-09
2020-06-18 14:00:00,4.2,0,FQ,0.0,0,0,9.565544e-09
2020-06-18 15:00:00,4.1,0,FQ,0.0,0,0,9.235893e-09
2020-06-18 16:00:00,3.6,0,FQ,0.0,0,0,8.115729e-09
2020-06-18 17:00:00,3.6,0,FQ,0.0,0,0,9.329009e-09
2020-06-18 18:00:00,3.9,0,FQ,0.0,0,0,8.651705e-09
2020-06-18 19:00:00,4.0,0,FQ,0.0,0,0,9.413393e-09
2020-06-18 20:00:00,5.1,0,FQ,0.0,0,0,9.402527e-09
2020-06-18 21:00:00,5.4,0,FQ,0.0,0,0,9.080928e-09
2020-06-18 22:00:00,5.7,0,FQ,0.0,0,0,8.540726e-09
2020-06-18 23:00:00,6.5,0,FQ,0.0,0,0,8.308607e-09
2020-06-19 00:00:00,7.0,0,FQ,0.0,0,0,7.745253e-09
2020-06-19 01:00:00,5.5,0,FQ,0.0,0,0,7.176457e-09
2020-06-19 02:00:00,3.9,0,FQ,0.0,0,0,1.0652261e-08
2020-06-19 03:00:00,6.3,0,FQ,0.0,0,0,8.647604e-09
2020-06-19 04:00:00,7.0,0,FQ,0.0,0,0,9.750363e-09
2020-06-19 05:00:00,6.6,0,FQ,0.0,0,0,8.959552e-09
2020-06-19 06:00:00,6.4,0,FQ,0.0,0,0,1.1284873e-08
2020-06-19 07:00:00,6.3,0,FQ,0.0,0,0,9.475031e-09
2020-06-19 08:00:00,5.8,0,FQ,0.0,0,0,8.485904e-09
2020-06-19 09:00:00,4.6,0,FQ,0.0,0,0,8.641021e-09
2020-06-19 10:00:00,4.8,0,FQ,0.0,0,0,8.277256e-09
2020-06-19 11:00:00,4.8,0,FQ,0.0,0,0,9.329611e-09
2020-06-19 12:00:00,3.9,0,FQ,0.0,0,0,8.375306e-09
2020-06-19 13:00:00,3.7,0,FQ,0.0,0,0,8.868758e-09
2020-06-19 14:00:00,4.7,0,FQ,0.0,0,0,9.043415e-09
2020-06-19 15:00:00,5.5,0,FQ,0.0,0,0,1.1285173e-08
2020-06-19 16:00:00,5.4,0,FQ,0.0,0,0,1.1299255e-08
2020-06-19 17:00:00,4.6,0,FQ,0.0,0,0,1.0079285e-08
2020-06-19 18:00:00,4.4,0,FQ,0.0,0,0,1.0325428e-08
2020-06-19 19:00:00,4.6,0,FQ,0.0,0,0,9.485979e-09
2020-06-19 20:00:00,4.6,0,FQ,0.0,0,0,9.757604e-09
2020-06-19 21:00:00,4.6,0,FQ,0.0,0,0,9.27373e-09
2020-06-19 22:00:00,5.2,0,FQ,0.0,0,0,9.887197e-09
2020-06-19 23:00:00,5.8,0,FQ,0.0,0,0,8.545075e-09
2020-06-20 00:00:00,6.0,0,FQ,0.0,0,0,6.9204904e-09
2020-06-20 01:00:00,5.8,0,FQ,0.0,0,0,6.8403367e-09
2020-06-20 02:00:00,1.8,0,FQ,0.0,0,0,7.996891e-09
2020-06-20 03:00:00,4.2,0,FQ,0.0,0,0,9.886791e-09
2020-06-20 04:00:00,5.2,0,FQ,0.0,0,0,9.250518e-09
2020-06-20 05:00:00,6.4,0,FQ,0.0,0,0,9.859573e-09
2020-06-20 06:00:00,6.2,0,FQ,0.0,0,0,7.687277e-09
2020-06-20 07:00:00,6.4,0,FQ,0.0,0,0,5.8091834e-09
2020-06-20 08:00:00,5.9,0,FQ,0.0,0,0,8.529437e-09
2020-06-20 09:00:00,5.4,0,FQ,0.0,0,0,1.0463244e-08
2020-06-20 10:00:00,4.2,0,FQ,0.0,0,0,8.934095e-09
2020-06-20 11:00:00,3.7,0,FQ,0.0,0,0,1.0593096e-08
2020-06-20 12:00:00,3.5,0,FQ,0.0,0,0,9.849287e-09
2020-06-20 13:00:00,4.0,0,FQ,0.0,0,0,1.1324929e-08
2020-06-20 14:00:00,3.9,0,FQ,0.0,0,0,9.837095e-09
2020-06-20 15:00:00,3.7,0,FQ,0.0,0,0,1.0251772e-08
2020-06-20 16:00:00,2.1,0,FQ,0.0,0,0,1.1770189e-08
2020-06-20 17:00:00,1.9,0,FQ,0.0,0,0,1.0958991e-08
2020-06-20 18:00:00,2.1,0,FQ,0.0,0,0,9.180264e-09
2020-06-20 19:00:00,2.4,0,FQ,0.0,0,0,1.0470062e-08
2020-06-20 20:00:00,2.9,0,FQ,0.0,0,0,9.412581e-09
2020-06-20 21:00:00,3.1,0,FQ,0.0,0,0,1.1573501e-08
2020-06-20 22:00:00,2.5,0,FQ,0.0,0,0,9.566856e-09
2020-06-20 23:00:00,2.3,0,FQ,0.0,0,0,9.427668e-09
2020-06-21 00:00:00,3.6,0,FQ,0.0,0,0,1.0495595e-08
2020-06-21 01:00:00,3.0,0,FQ,0.0,0,0,1.0397927e-08
2020-06-21 02:00:00,3.0,0,FQ,0.0,0,0,9.758535e-09
2020-06-21 03:00:00,3.8,0,FQ,0.0,0,0,8.720797e-09
2020-06-21 04:00:00,3.9,0,FQ,0.0,0,0,8.579675e-09
2020-06-21 05:00:00,2.4,0,FQ,0.0,0,0,9.461076e-09
2020-06-21 06:00:00,3.0,0,FQ,0.0,0,0,8.701722e-09
2020-06-21 07:00:00,3.5,0,FQ,0.0,0,0,8.278836e-09
2020-06-21 08:00:00,3.2,0,FQ,0.0,0,0,7.577046e-09
2020-06-21 09:00:00,2.8,0,FQ,0.0,0,0,7.479602e-09
2020-06-21 10:00:00,1.4,0,FQ,0.0,0,0,6.74822e-09
2020-06-21 11:00:00,2.1,0,FQ,0.0,0,0,7.430408e-09
2020-06-21 12:00:00,3.6,0,FQ,0.0,0,0,7.3869084e-09
2020-06-21 13:00:00,4.1,0,FQ,0.0,0,0,6.483483e-09
2020-06-21 14:00:00,4.1,0,FQ,0.0,0,0,5.9029537e-09
2020-06-21 15:00:00,3.6,0,FQ,0.0,0,0,5.0464624e-09
2020-06-21 16:00:00,3.4,0,FQ,0.0,0,0,6.4864967e-09
2020-06-21 17:00:00,3.1,0,FQ,0.0,0,0,5.23296e-09
2020-06-21 18:00:00,3.3,0,FQ,0.0,0,0,8.05946e-09
2020-06-21 19:00:00,3.5,0,FQ,0.0,0,0,8.106017e-09
2020-06-21 20:00:00,3.0,0,FQ,0.0,0,0,7.1362494e-09
2020-06-21 21:00:00,3.0,0,FQ,0.0,0,0,7.152686e-09
2020-06-21 22:00:00,3.1,0,FQ,0.0,0,0,7.1895405e-09
2020-06-21 23:00:00,3.1,0,FQ,0.0,0,0,7.693571e-09
2020-06-22 00:00:00,2.9,0,FQ,0.0,0,0,8.127466e-09
2020-06-22 01:00:00,2.8,0,FQ,0.0,0,0,6.196552e-09
2020-06-22 02:00:00,2.6,0,FQ,0.0,0,0,5.5108256e-09
2020-06-22 03:00:00,2.7,0,FQ,0.0,0,0,6.4016827e-09
2020-06-22 04:00:00,2.9,0,FQ,0.0,0,0,6.849638e-09
2020-06-22 05:00:00,2.7,0,FQ,0.0,0,0,5.922692e-09
2020-06-22 06:00:00,2.7,0,FQ,0.0,0,0,5.0902758e-09
2020-06-22 07:00:00,2.7,0,FQ,0.0,0,0,5.9438747e-09
2020-06-22 08:00:00,2.8,0,FQ,0.0,0,0,5.762196e-09
2020-06-22 09:00:00,2.9,0,FQ,0.0,0,0,6.2443064e-09
2020-06-22 10:00:00,3.1,0,FQ,0.0,0,0,8.372517e-09
2020-06-22 11:00:00,3.1,0,FQ,0.0,0,0,1.0497016e-08
2020-06-22 12:00:00,3.0,0,FQ,0.0,0,0,9.782269e-09
2020-06-22 13:00:00,2.9,0,FQ,0.0,0,0,9.712997e-09
2020-06-22 14:00:00,3.0,0,FQ,0.0,0,0,7.16979e-09
2020-06-22 15:00:00,3.0,0,FQ,0.0,0,0,7.3764137e-09
2020-06-22 16:00:00,3.3,0,FQ,0.0,0,0,7.3908675e-09
2020-06-22 17:00:00,2.8,0,FQ,0.0,0,0,7.481186e-09
2020-06-22 18:00:00,2.7,0,FQ,0.0,0,0,6.536011e-09
2020-06-22 19:00:00,2.6,0,FQ,0.0,0,0,7.3616264e-09
2020-06-22 20:00:00,2.6,0,FQ,0.0,0,0,6.9720807e-09
2020-06-22 21:00:00,2.2,0,FQ,0.0,0,0,6.0655463e-09
2020-06-22 22:00:00,2.1,0,FQ,0.0,0,0,7.958579e-09
2020-06-22 23:00:00,2.4,0,FQ,0.0,0,0,8.400111e-09
2020-06-23 00:00:00,3.1,0,FQ,0.0,0,0,7.3989344e-09
2020-06-23 01:00:00,3.3,0,FQ,0.0,0,0,6.915361e-09
2020-06-23 02:00:00,3.3,0,FQ,0.0,0,0,8.527514e-09
2020-06-23 03:00:00,3.4,0,FQ,0.0,0,0,8.426143e-09
2020-06-23 04:00:00,3.3,0,FQ,0.0,0,0,8.107768e-09
2020-06-23 05:00:00,2.1,0,FQ,0.0,0,0,8.746823e-09
2020-06-23 06:00:00,1.6,0,FQ,0.0,0,0,9.028206e-09
2020-06-23 07:00:00,1.8,0,FQ,0.0,0,0,8.293752e-09
2020-06-23 08:00:00,2.4,0,FQ,0.0,0,0,8.72811e-09
2020-06-23 09:00:00,2.5,0,FQ,0.0,0,0,9.052313e-09
2020-06-23 10:00:00,2.6,0,FQ,0.0,0,0,9.496083e-09
2020-06-23 11:00:00,2.9,0,FQ,0.0,0,0,9.654385e-09
2020-06-23 12:00:00,3.6,0,FQ,0.0,0,0,8.523843e-09
2020-06-23 13:00:00,3.2,0,FQ,0.0,0,0,8.728748e-09
2020-06-23 14:00:00,2.9,0,FQ,0.0,0,0,8.798084e-09
2020-06-23 15:00:00,3.2,0,FQ,0.0,0,0,9.612271e-09
2020-06-23 16:00:00,3.7,0,FQ,0.0,0,0,9.5654045e-09
2020-06-23 17:00:00,3.8,0,FQ,0.0,0,0,8.2743385e-09
2020-06-23 18:00:00,3.7,0,FQ,0.0,0,0,8.840916e-09
2020-06-23 19:00:00,3.4,0,FQ,0.0,0,0,8.364672e-09
2020-06-23 20:00:00,4.1,0,FQ,0.0,0,0,8.296981e-09
2020-06-23 21:00:00,4.5,0,FQ,0.0,0,0,8.160095e-09
2020-06-23 22:00:00,4.5,0,FQ,0.0,0,0,9.3859756e-09
2020-06-23 23:00:00,4.3,0,FQ,0.0,0,0,8.742068e-09
2020-06-24 00:00:00,4.0,0,FQ,0.0,0,0,1.0160216e-08
2020-06-24 01:00:00,2.9,0,FQ,0.0,0,0,9.030004e-09
2020-06-24 02:00:00,3.6,0,FQ,0.0,0,0,8.219076e-09
2020-06-24 03:00:00,4.0,0,FQ,0.0,0,0,8.158477e-09
2020-06-24 04:00:00,3.8,0,FQ,0.0,0,0,7.05473e-09
2020-06-24 05:00:00,4.3,0,FQ,0.0,0,0,7.330259e-09
2020-06-24 06:00:00,4.3,0,FQ,0.0,0,0,6.095677e-09
2020-06-24 07:00:00,3.7,0,FQ,0.0,0,0,7.0049273e-09
2020-06-24 08:00:00,5.3,0,FQ,0.0,0,0,8.422521e-09
2020-06-24 09:00:00,4.6,0,FQ,0.0,0,0,8.757901e-09
2020-06-24 10:00:00,5.4,0,FQ,0.0,0,0,9.096094e-09
2020-06-24 11:00:00,5.4,0,FQ,0.0,0,0,7.611922e-09
2020-06-24 12:00:00,4.7,0,FQ,0.0,0,0,1.0547268e-08
2020-06-24 13:00:00,4.7,0,FQ,0.0,0,0,9.6130455e-09
2020-06-24 14:00:00,6.8,0,FQ,0.0,0,0,1.1016092e-08
2020-06-24 15:00:00,4.0,0,FQ,0.0,0,0,1.0432742e-08
2020-06-24 16:00:00,4.4,0,FQ,0.0,0,0,1.0448862e-08
2020-06-24 17:00:00,4.1,0,FQ,0.0,0,0,8.468245e-09
